id;name;country_id
286;Тарко-Сале;49
1507;Красногвардейское, Республика Крым;49
1242;Новоржев;49
1585;Майский, Кошехабльский район;49
2180;Прохладный, Белоярск окрг.;49
2236;Кирово, Балаковский район;49
724;Тетюши, Тетюшский район;49
1637;Сунжа, Пригородный район;49
914;Средняя Ахтуба;49
644;Старая Купавна;49
1884;Нововеличковская;49
131;Шира;49
397;Алапаевск;49
659;Алагир;49
1700;Вагай, Вагайский район;49
1357;им. Морозова, Всеволожский район;49
1837;Джумайловка;49
387;Темрюк;49
451;Большой Камень, г/о Большой Камень;49
845;Никольск, Вологодская область;49
2032;Усть-Омчуг;49
1661;Кардо-Лента;49
2050;Новотулка, Питерский район;49
192;Гусь-Хрустальный;49
1492;Персиановский;49
2066;Камышлы, Уфимский район;49
80;Сысерть;49
1120;Реж;49
1065;Североморск;49
933;Рославль, Рославльский район;49
1938;Красный Десант, Неклиновский район;49
97;Белорецк;49
984;Кашхатау;49
52;Нижнеудинск;49
677;Марьянская;49
2230;Голенки;49
1735;Молодежный, Цивильский район;49
504;Саранск;49
1681;Байконур;49
1927;Зехново;49
743;Ленинский, м/о Тула;49
322;Талнах;49
399;Нововоронеж;49
1445;Хлебниково, городской округ Долгопрудный;49
876;Арск;49
2262;Крым, Мясниковский район;49
588;Серебряные Пруды;49
405;Заринск;49
1113;Кубинка;49
299;Мелеуз;49
316;Майкоп;49
1801;Боголюбово, Суздальский район;49
631;Новокуйбышевск;49
1882;Шопово, Богородский муниципальный округ;49
1349;Аргудан;49
1287;Петропавловская, Курганинский район;49
891;Тавда;49
47;Шарыпово;49
2267;Снежногорск, Норильск гор.округ;49
557;Пушкино, Пушкинский г/о;49
1737;Заозерье, Прионежский район;49
1138;Черемхово, Иркутская область;49
95;Дедовск;49
400;Миасс;49
1423;Дубай;34
1189;Апшеронск;49
1318;Верх-Нейвинский;49
972;Стародуб, Стародубский м/о;49
1073;Лагань;49
1777;Ош;192
963;Шумерля, городской округ Шумерля;49
2317;Восточное, Краснотуранский район;49
1929;Сеница;99
852;Инта;49
1436;Свободный, ЗАТО Свободный;49
3;Суздаль;49
191;Назрань;49
2215;Большое Тесово, Можайский район;49
1388;Старые Ерыклы;49
1042;Мостовской;49
2187;Черная, Истринский район;49
203;Верещагино, Пермский край;49
1906;Гаврилково, гор. округ Красногорск;49
715;Богучар;49
1018;Белосток;75
1563;Кривянская Станица;49
761;Лахденпохья;49
1532;Покрово-Пригородное;49
1219;Сельцо;49
1186;Знаменское, Знаменский район;49
379;Подпорожье;49
799;Бронницы;49
2018;Семендер;49
1038;Иловля;49
245;Старый Оскол;49
279;Александровск (Пермский край);49
624;Анапа;49
208;Лангепас;49
909;Лесозаводск;49
1472;Подстепки, Ставропольский район;49
1722;Константиново, Раменский г/о;49
388;Владикавказ;49
2097;Литвино;49
230;Саяногорск;49
234;Усть-Илимск;49
1964;Белогорск, Крым;49
1985;Верея, Орехово-Зуевский городской округ;49
1799;Уват;49
1187;Тазовский;49
592;Гусиноозерск;49
1160;Оленегорск;49
1850;Фрязево, Ногинский район;49
1461;Федоровский, Сургутский район;49
1137;Гурьевск, Кемеровская область;49
1652;Карабудахкент;49
564;Красноуфимск;49
1720;Алексеевка, Алексеевский г/о;49
1306;Новая Ольховка;49
68;Раевский;49
225;Новоалтайск;49
842;Няндома;49
278;Кунгур;49
1709;2-ая Смирновка, Солнечногорский район;49
36;Октябрьский, Республика Башкортостан;49
751;Кяхта, Республика Бурятия;49
1236;Сосногорск;49
528;Северск;49
671;Кизилюрт;49
1406;Карсун;49
254;Переславль-Залесский;49
994;Щигры;49
1580;Миндальное, ГО Судак;49
1414;Пангоды;49
1471;Зубово, Уфимский район;49
2282;Конышевка;49
1621;Лос-Анджелес;214
220;Бердск;49
1163;Зверево, г/о Зверево;49
710;Портленд, округ Малтнома;214
2305;Вельяминово, городской округ Домодедово;49
983;Кизляр, городской округ Кизляр;49
905;Комсомольск, Комсомольский район;49
1125;Ржавки, го Солнечногорск;49
1106;Зеленокумск;49
75;Мурмаши;49
324;Яхрома, Дмитровский район;49
431;Сарапул;49
1069;Заиграево;49
906;Унеча;49
1126;Арти;49
2276;Тимирязевский, Ульяновский район;49
696;Агаповка;49
567;Лениногорск;49
1102;Красноселькуп;49
1555;Грибки, Мытищинский район;49
2129;Селевкино, Дмитровский район;49
1224;Ярцево, Смоленская область;49
1724;Новый Порт;49
996;Коммунар, Гатчинский район;49
547;Аксай, Ростовская область;49
346;Шаховская;49
349;Чайковский;49
1588;имени Тельмана, Раменский район;49
1594;Богородск, Корткеросский район;49
1085;Зеленогорск, Курортный р-он;49
1391;Ушково, Курортный район;49
1511;Смоленская, Северский район;49
465;Тимашевск;49
885;Калининская, Калининский район;49
1790;Большой Исток;49
946;Александровское, Ставропольский край;49
1634;Шебалино;49
1090;Яйва;49
93;Ковдор;49
1127;Стройкерамика;49
1855;Качаброво;49
1281;Кизильское;49
1264;Чернышевск;49
66;Новочеркасск;49
849;Жуковка, Брянская область;49
944;Барановичи;99
1813;Новая Чара;49
1881;Ольговка, Добринский район;49
1358;Большое Верево д., Гатчинский р-он;49
219;Каргасок;49
801;Артемовский;49
879;Протвино;49
2227;Княже, Шекснинский район;49
1129;Белоусово, Жуковский район;49
548;Лермонтов;49
1954;Авдотьино, Богородский городской округ;49
895;Марфино, г.о. Мытищи;49
136;Звенигород;49
1001;Себеж;49
1600;Майский, Узловский район;49
215;Гай;49
1520;Кедровое;49
1863;Жданово, Калининский район;49
39;Черепаново, Черепановский район;49
791;Билибино;49
104;Кировград;49
126;Татарск;49
1797;Правохеттинский;49
1210;Верхняя Тойма;49
1692;Маркова, Иркутский район;49
1133;Витязево, м/о Анапа;49
551;Коряжма;49
1283;Грамотеино пгт;49
1614;Свободный, Свободненский район;49
1522;Портянниково;49
1142;Ермаково, Вологодский район;49
1341;Усть-Камчатск;49
161;Гуково;49
1541;Ивановка, Оренбургский район;49
2130;посёлок совхоза Останкино;49
467;Горячий Ключ;49
2188;Мартан-Чу, Урус-Мартановский район;49
1071;Каспийск;49
1035;Болгар, Спасский район;49
1685;Орша, Витебская обл.;99
1636;Качуг;49
863;Славск;49
1238;Небуг;49
1892;Южный, Динской район;49
404;Большое Буньково;49
848;Белёв, Белёвский район;49
867;Рыльск;49
2240;Леваши, Левашинский район;49
958;Искателей;49
2011;Покровка, Ленинский район;49
2027;Новый, Елизовский район;49
988;Нолинск;49
2115;Бигеево;49
2176;Ульяновка, Минераловодский гор.округ;49
1758;Рудня, Смоленская область;49
603;Новобелокатай;49
602;Агидель;49
1131;Прохладный, Прохладненский район;49
706;Кобрин;99
476;Обнинск;49
2048;Анди;49
1146;Правдинск;49
1930;Ямашево, Канашский район;49
2121;Ленское, Туринский городской округ;49
1800;Чайковского, г/о Клин;49
1212;Линёво, Искитимский район;49
608;Черлак;49
1282;Новый Городок, Кемеровская область;49
410;Челябинск;49
1095;Пугачев;49
2316;Цзиси;84
2107;Малая Царевщина;49
1411;Козловка, Козловский район;49
1697;Шерегеш;49
1919;Привольный;99
195;Лобня;49
211;Аскарово, Абзелиловский район;49
1463;Молзино, Ногинский район;49
1140;Камызяк;49
1100;Муромцево, Муромцевский район;49
1947;Болгары, Спасский район;49
721;Благодарный;49
1003;Вешенская;49
288;Снежинск;49
82;Москва;49
1781;Сморгонь;99
1185;Кронштадт, Кронштадтский район;49
1833;Орлик;49
2307;Шелопугино, Шелопугинский район;49
330;Зеленоград;49
359;Ишим;49
952;Козет;49
2116;Старый Чультем;49
2143;Ковали, Урмарский район;49
1662;Николо-Черкизово, городской округ Химки;49
282;Каменск-Уральский;49
1290;Сукко, городской округ Анапа;49
1895;Розовка, Омский р-он;49
1417;Бангкок;120
1705;Разбегаево, Ломоносовский район;49
760;Калевала;49
1680;Шепси;49
2008;Красный Кут, Спасский район;49
928;Глубокий, Каменский район;49
408;Тюмень;49
931;Ртищево, Ртищевский район;49
623;Мытищи;49
139;Навашино;49
1311;Барсуки, Назрановский район;49
985;Карачаевск;49
890;Старощербиновская;49
941;Трехгорный;49
1914;Апполоновка;49
1632;Лорис;49
2168;Кули, Акушинский район;49
2335;Черная Грязь;49
2281;Марьино, Филимонковское поселение;49
1584;Первомайское, ТАО;49
866;Шумиха, Курганская обл;49
315;Богатое, Богатовский район;49
2253;Башмаково, Башмаковский район;49
1789;Знаменский, м/о Краснодар;49
1768;Куса;49
1174;Углич;49
699;Канаш, Канашский район;49
664;Целинное, Алтайский край;49
24;Малаховка;49
10;Владимир;49
716;Новохоперск;49
444;Промышленная;49
207;Заводоуковск;49
300;Каменоломни;49
1503;Кош-Агач;49
1879;Вёшки деревня, городской округ Мытищи;49
1049;Экажево;49
249;Пятигорск;49
38;Колпашево;49
364;Аша, Ашинский район;49
2085;Жилина, Орловский м/о;49
1045;Новопокровская, Новопокровский район;49
1413;Ибреси;49
2043;Крабозаводское;49
490;Энгельс;49
22;Щелково,  г/о Щёлково;49
723;Кукмор;49
2061;Гордеевский, Троицкий район;49
1291;Пирогово, городской округ Мытищи;49
2103;Лаптево, поселение Воскресенское;49
1612;Алатырь;49
652;Загорянский;49
648;Полтавская;49
206;Верхняя Пышма;49
252;Кострома, городской округ Кострома;49
1526;Бураковский;49
1796;Чемал;49
111;Самара;49
938;Новоспасское, Новоспасский район;49
2265;Кременкуль;49
1739;Сыртинский;49
1260;Андреевка, г/о Солнечногорск;49
1345;Нюрба;49
1068;Михайловка, Уфимский район;49
158;Усть-Лабинск;49
32;Первоуральск;49
1209;Киров, Кировский район;49
739;Лукоянов, Лукояновский район;49
1616;Бишкек;192
183;Юбилейный мкр, Королёв;49
2326;Тырган, Прокопьевский муниципальный округ;49
1498;Курильск;49
612;Яровое;49
1932;Комаровка, Неклиновский район;49
114;Родники, Ивановская область;49
1132;Тотьма;49
828;Балашов;49
684;Валдай;49
1779;Полоцк, Витебская обл.;99
1567;Чернянка, Чернянский район;49
2118;сельский посёлок Казановка, Кимовский район;49
426;Венёв;49
1740;Какашура;49
116;Кольчугино, Владимирская область;49
1307;Беседино ;49
656;Буйнакск;49
832;Армизонское;49
532;Топчиха;49
356;Камышлов;49
305;Нефтегорск, Нефтегорский район;49
1477;Нижний Ломов;49
1484;Пятигорский;49
1178;Московский, Тюменский район;49
731;Каневская;49
147;Климовск микрорайон;49
1834;Зеленогорский, Вышневолоцкий район;49
2014;Индычий;49
584;Новомичуринск;49
1553;Еткуль;49
1608;Моршанск;49
575;Яблоновский;49
1384;Нижнесортымский;49
781;Сальск;49
772;Полярный;49
2149;Денпасар;32
841;Юхнов;49
1950;Шемонаиха;224
953;Кущёвская;49
423;Череповец;49
893;Белоозерский;49
2289;Свердловское, Хабарский район;49
1756;Квасниковка;49
1193;Донское, Труновский м/о;49
1629;Тимофеевка;49
1972;Новая Адыгея;49
1470;Усть-Каменогорск;224
1826;Алушта;49
1762;Осиново;49
525;Лабытнанги;49
1917;Ивановка, Старооскольский городской округ;49
156;Бузулук;49
138;Городец, Городецкий район;49
712;София;48
1570;Шушары, Пушкинский район;49
1066;Слободской, Кировская область;49
2351;Шугарово, городской округ Ступино;49
537;Бородино, Красноярский край,;49
1379;Алмазный, Мирнинский район;49
142;Похвистнево, Самарская область;49
121;Баймак;49
907;Хилок;49
33;Ялуторовск;49
1344;Кенже;49
1381;Кузьмоловский;49
821;Высокая Гора;49
827;Успенское, Успенский район;49
2003;Новый Мир, Юргамышский м/о;49
2325;Терехово, Шиловский район;49
2331;Золотилово, Сергиево-Посадский городской округ;49
2295;Путёвка;49
596;Горнозаводск, Горнозаводский г/о;49
591;Находка, Находкинский г/о;49
1124;Путилково;49
1928;Новоселицкое;49
1910;Задоно-Кагальницкая;49
365;Троицк, Троицкий г/о;49
803;Ворсма;49
853;Калач;49
1995;Мичуринское, Приозерский район;49
269;Ульяновск;49
441;Тогучин;49
807;Железноводск;49
1889;Ахтырский;49
135;Кимовск;49
1410;Кугеси;49
1458;Янгантау;49
1980;Северомуйск;49
44;Рубцовск;49
843;Ардон;49
209;Нефтекамск;49
1973;Ханская;49
1466;Гонконг ;130
5;Искитим;49
1278;Акиньшино, Москва;49
2237;Цна, Минский район;99
541;Сланцы;49
1854;Верхний Кожлаер, Моркинский район;49
2128;Писково, Истринский район;49
422;Рассказово, Рассказовский район;49
1438;Суходол, Сергиевский район;49
1505;Кипень, Ломоносовский район;49
2334;Труневки, Дмитровский городской округ;49
552;Мосрентген;49
670;Елань, Волгоградская область;49
964;Омутинское;49
1660;Николаевка, Неклиновский район;49
2258;Пионерское, Симферопольский район;49
571;Норильск;49
1738;Курьи;49
1607;Строитель, Цнинский сельсовет;49
188;Чебоксары;49
894;Житнево;49
26;Сергиев Посад;49
1158;Кильдинстрой;49
500;Сыктывкар;49
342;Набережные Челны;49
377;Хотьково, Сергиево-Посадский г/о;49
2125;Архыз, Зеленчукский район;49
1986;Бабстово;49
558;Холмск;49
2206;Благовещенское, Туринский г/о;49
1033;Зеленодольск;49
1495;Комсомольский, Чамзинский район;49
2302;Кириллово, Уфимский район;49
2297;Куюки, Пестречинский район;49
1788;Рудня, Волгоградская область;49
2318;Ухтинка;49
1371;Ленино, Ленинский район;49
686;Морозовск;49
2154;Барановское, Воскресенский район;49
1992;Охлебинино;49
1815;Петровская;49
1701;Риддер;224
756;Бабаюрт;49
442;Маслянино;49
2084;Верхний Ломов,  Нижнеломовский район;49
1093;Аткарск;49
1945;Шалыга, Оханский городской округ;49
1536;Римини;81
2044;Болонь, Клепиковский район;49
2053;Нагорное, г/о Мытищи;49
1711;Красноперекопск;49
847;Алексин;49
519;Соликамск;49
1899;Ключи, Сосновский район;49
1544;Эсто-садок;49
9;Курган;49
508;Бутово Южное;49
494;Уфа;49
1309;Рогатая Балка, Петровский городской округ;49
1301;Непецино, г/о Коломна;49
1561;Поярково, Амурская область;49
1609;Камбарка;49
869;Анна, Аннинский район;49
903;Чагода;49
1270;Кубанский, Новопокровский район;49
2057;Новопетровка, Добринский район;49
796;Волгодонск;49
1460;рп Каргаполье;49
651;Ачит;49
1284;Речицы, Раменский район;49
1871;Зеленский, Красноармейский район;49
1275;Ликино, Одинцовский г/о;49
1611;Аргун;49
313;Брюховецкая;49
1523;Лужки (село), городской округ Истра;49
224;Междуреченск;49
2251;Поздняково, Красногорский район;49
625;Выборг;49
2209;Мешковская;49
1901;Темиргоевская;49
1331;Соловецкий;49
889;Староминская;49
1486;Верхнеуральск;49
1763;Винзили;49
1046;Лисий Нос;49
1050;Верховажье;49
817;Андреаполь, Тверская область;49
463;Фролово, городской округ Фролово;49
1429;Пекин;84
1921;Битца;49
959;Ильинский, Раменский городской округ;49
474;Советский, ХМАО;49
477;Гулькевичи;49
2155;Али-Бердуковский;49
1721;Вартемяги;49
1893;посёлок Возрождение, Хвалынский район;49
1319;Арысь, Чимкентская обл.;224
758;Залукокоаже;49
433;Урай;49
443;Куйбышев, Куйбышевский район;49
1084;Горбунки, Ломоносовский район;49
2304;Александрийская, Кизлярский район;49
1759;Винсады, Предгорный м/о;49
1168;Игра;49
1107;Кочубеевское;49
553;Сестрорецк;49
1951;Светлый, Мирнинский район;49
160;Великие Луки;49
98;Екатеринбург;49
1596;Северный, Сосновский район;49
1393;Крестцы;49
698;станица Шелковская;49
1714;Приморский, г/о Феодосия;49
72;Шушенское;49
628;Великий Устюг;49
384;Арзамас;49
1732;Кулешовка;49
748;Анадырь;49
742;Северный, Белгородский район;49
466;Кропоткин, Кавказский район;49
1088;Хвойная;49
694;Уварово, г/о Уварово;49
1883;;
272;Волоколамск;49
1924;Новосельцево, гор. окр. Мытищи;49
244;Солнцево;49
48;Канск;49
63;Большая Глушица;49
1703;Шумячи;49
726;Белая Калитва;49
1005;Матвеев Курган;49
2031;Вантаа;142
776;Сорочинск;49
1300;Преображенка, Волжский район;49
2019;Дубровицы;49
572;Ангарск;49
1576;Вилино;49
1527;Гостищево, Яковлевский район;49
1746;Бабиничи, Оршанский район;99
1880;Никольское, Дмитровский городской округ;49
1571;Ленсоветовский;49
416;Ленинск-Кузнецкий;49
2007;Зверево, Троицкий а/о;49
2277;Габишево, Лаишевский район;49
503;Клинцы, Клинцовский район;49
950;Тучково;49
2080;Мистолово, Всеволожский район;49
462;Белый Яр, Сургутский район;49
1667;Аладьино, городской округ Кашира;49
932;Ноглики;49
864;Красное-на-Волге;49
687;Тацинская;49
692;Иноземцево;49
738;Люторецкое;49
180;Благовещенск;49
2247;Семидворье;49
375;Фокино, Приморский край;49
805;Михайловка, Волгоградская область;49
1099;Немчиновка;49
752;Ленинск, Ленинский район;49
246;Красково, г/о Люберцы;49
248;Рыбинск, Рыбинский район;49
255;Новошахтинск;49
793;Павлово, Павловский район;49
2136;Кади-Юрт, Гудермесский район;49
1421;Гродно;99
2039;Говорово, п. Московский;49
1775;Ленгер, Толебийский район;224
1263;пгт Могойтуй;49
2323;Левинские Пески;49
1012;Чернышевский;49
1640;Кузнечиха, Ярославский район;49
808;Металлострой;49
55;Белогорск;49
1822;Мисирёво;49
1698;Жаркент;224
1502;Голубое, Солнечногорский р-он;49
57;Тихвин;49
611;Осинники, Кемеровская область;49
1464;Борисов, Минская обл.;99
2073;Александровка, Акбулакский район;49
37;Муравленко;49
690;Екатериновка, Екатериновский район;49
419;Елец;49
1517;Стрелецкое, Белгородский район;49
619;Зеленогорск, ЗАТО Зеленогорск;49
520;Чернушка, Чернушинский район;49
1934;Верхнеусинское;49
1324;Рудный, Костанайская обл.;224
1279;Кача;49
2150;Фастовецкая;49
226;Поспелиха, Поспелихинский район;49
2036;Фирсово;49
1199;Ленинградская;49
447;Емельяново;49
2174;Серково, городской округ Щёлково;49
2016;Октябрьский, Приморско-Ахтарский район;49
1534;Красное, Кущёвский район;49
35;Благовещенск, Башкортостан;49
1121;Красноуральск, Свердловская область;49
1117;Архипо-Осиповка;49
1314;Внуковское, НМАО;49
1308;Новая Деревня, Касимовский район;49
1601;Новопетровское, городской округ Истра;49
898;Первомайск, Нижегородская область;49
1791;Ревда, Ловозерский район;49
1754;Чалтырь;49
1239;Сенцово;49
531;Коченёво;49
1941;Брусничны, Нижнеилимский район;49
1325;Советский, Крым;49
2338;Алтынжар, Володарский район;49
2283;Васюринская, Динской район;49
2222;Гудачи, Магдагачинский район;49
717;Русская Поляна;49
1000;Ливадия, Находкинский г/о;49
2079;Мельниково, Приозерский район;49
1828;Новоселки, Чеховский район;49
1293;Нагаево;49
713;Стамбул;100
675;Пудож;49
1034;Богатые Сабы, Сабинский район;49
1911;Усть-Хоперская;49
1565;Пластун;49
69;Домодедово;49
1368;Алабушево, городской округ Солнечногорск;49
1255;Меленки, Меленковский район;49
2195;Нью-Касл;214
1456;Хомутово, Новодеревеньковский район;49
614;Шипуново, Шипуновский район;49
1104;Кимры;49
730;Абинск;49
1304;Вознесенка, Сосновский район;49
714;Темиртау;224
682;Им. Воровского пос.;49
1803;Фролы;49
394;Карпинск;49
2162;Архангельское, Будённовский м/о;49
236;Биробиджан;49
1179;Воскресенск;49
145;Ухта;49
396;Острогожск;49
2327;Новоровенецкий;49
11;Великий Новгород;49
2213;Лесной, Боровляны;99
1156;Медведево, Марий Эл;49
555;Саров;49
1842;Кабицыно;49
2096;Рассвет, м/о Анапа;49
2104;Мраково, Кугарчинский район;49
1975;Новосадовый, Белгородский район;49
268;Новозыбков;49
1750;Никольское-на-Черемшане;49
1727;Нагорный, Елизовский район;49
784;Знаменка, Знаменский район;49
1865;Сельхозтехника, Подольский район;49
1836;Орел-Изумруд;49
1247;Феодосия;49
1649;Карабаново, Александровский район;49
17;Нижний Новгород;49
472;Вязники, Владимирская область;49
2146;Лосево, Павловский район;49
838;Чкаловск, Чкаловский район;49
274;Краснообск;49
1225;Селенгинск;49
2219;Рябинки, городской округ Шаховская;49
1948;Родники, Раменский г.о.;49
337;Пушкин;49
190;Волгоград;49
1977;Наровчат;49
871;Богданович;49
601;Туймазы;49
1078;Объячево;49
1630;Термальный;49
2194;Щаповское, Троицкий административный округ;49
1494;Лобва;49
1220;Навля, Навлинский район;49
1385;Луговое, Гурьевский м/о;49
647;Кореновск;49
2081;Товарковский;49
457;Апатиты;49
81;Томмот;49
1757;Поронайск;49
2169;Кораблино, Кораблинский район;49
1396;Ясный;49
2013;Кирполье;49
1798;Домна;49
1648;Янтарный, Аксайский район;49
2158;Глафировка, Щербиновский;49
1408;Гудермес;49
2315;Старая Станица, г. Армавир;49
1330;Приютово;49
747;Черняховск;49
1620;Кокшетау;224
844;Кичменгский Городок;49
309;Батайск;49
2339;Ага-Хангил, Могойтуйский район;49
578;Шахунья;49
1274;Шишкин Лес, Москва;49
1657;инноцентр Сколково;49
593;Бирск;49
2231;Ломовое, Чаплыгинский район;49
650;Сухой Лог;49
1337;Новоивановское, Одинцовский район;49
1015;Ядрин;49
1083;Большая Ижора, Ломоносовский район;49
1237;Медведовская;49
947;Светлоград;49
1654;Луза;49
1663;Ильинское, Кимрский район;49
1439;Первомайский, Первомайский район (Оренбург);49
120;Североуральск;49
2298;Большие Горки, Ломоносовский район;49
1222;Савинский;49
627;Гатчина;49
538;Мама;49
28;Чусовой;49
143;Бугульма;49
812;Еманжелинск;49
1444;Нерль, Калязинский район;49
2257;Песчаное, Ивнянский район;49
702;Анталья;100
665;Янаул;49
411;Томск;49
440;Златоуст, Челябинская область;49
2350;Савруха;49
1296;Гофицкое, Петровский район;49
1518;Боброво, Ленинский окр.;49
1478;Юкки;49
598;Барда, Бардымский район;49
1062;Тайга;49
2193;Каипы, Лаишевский район;49
2029;Гойты;49
1877;Пригородный, Тихорецкий район;49
303;Кайеркан;49
896;Кола;49
617;Ермаковское;49
1744;Большое Солдатское;49
412;Новокузнецк;49
1051;Лазаревское;49
798;Невинномысск;49
2065;Карши;230
1659;Марушкино;49
1442;Чесноковка;49
1953;Соленое Займище;49
1192;Нелидово;49
70;Калтан;49
339;Дюртюли;49
976;Усть-Джегута;49
445;Камень-на-Оби;49
2004;Покров, городской округ Подольск;49
2077;Огневское;49
697;Урус-Мартан;49
1907;Цибино, городской округ Воскресенск;49
749;Хворостянка, Хворостянский район;49
407;Ижевск;49
1633;Чегдомын;49
197;Лотошино;49
1272;Соголево, Клинский район;49
1055;Одоев;49
858;Ровеньки, Ровеньский район;49
1428;Милан;81
1818;Экимчан;49
581;Ставрополь;49
59;Воркута;49
839;Жуков, Калужская область;49
1443;Юный Ленинец;49
292;Горно-Алтайск;49
1497;Александровская, Пушкинский р-он;49
2233;Улахан-Кюёль, Верхоянский район;49
1147;Зеленчукская;49
1108;Красногвардейское, Красногвардейский район;49
1257;Успенка, Тюменский район;49
725;Урюпинск;49
1547;Исетское, Исетский район;49
1602;Порошкино;49
809;Бугры, Всеволожский район;49
1579;Ромоданово;49
2100;Колодищи;99
420;Усмань;49
280;Очер;49
2273;Покойное;49
133;Богучаны;49
91;Свердловский, Лосино-Петровский;49
1183;Смоленщина;49
496;Мичуринск, Тамбовская область;49
1355;Кировский, Кировский район;49
982;Петушки, Петушинский район;49
1542;Воробьевка, Воробьевский район;49
811;Ворсино, Боровский район;49
1515;Суйфэньхэ, Хэйлунцзян;84
1243;Опочка;49
594;Красновишерск;49
2220;Текирдаг;100
1047;Кокошкино;49
371;Лесосибирск;49
1583;Палана;49
406;Развилка;49
1036;Дорохово, Рузский гор.округ;49
1613;Вурнары, Вурнарский район;49
1987;посёлок Бирюлинского зверосовхоза;49
2062;Большие Бакалды, Бутурлинский муниципальный округ;49
940;Янтиково, Янтиковский район;49
1482;Новосиньково, Дмитровский район;49
2223;Первомайский, городской округ Армавир;49
640;Заинск;49
1574;Кудиново, Ногинский район;49
1969;Электроизолятор, Раменский городской округ;49
1230;Сотниково, Иволгинский район;49
1211;Верх-Тула;49
362;Сибай;49
1668;Агалатово;49
229;Белокуриха;49
2026;Коробицыно;49
2303;Белое Озеро, Воскресенский район;49
1794;Усть-Нера;49
2217;Стаи, Руднянский район;49
1839;Приисковое;49
1554;Атажукино;49
1658;Курово, Дмитровский г/о;49
2324;Манушкино, Колтушское сельское поселение;49
880;Абрау-Дюрсо;49
512;Луховицы;49
491;Пыть-Ях;49
1831;Джульджаг;49
1312;Андреевское, Москва;49
459;Кстово, Кстовский район;49
1080;Голубицкая;49
2178;Анкудиновка, Кстовский район;49
1483;Онгудай;49
18;Саратов;49
154;Сертолово;49
1856;Лемешово, г Подольск;49
875;Азнакаево;49
34;Нягань;49
1200;Стародеревянковская;49
469;Михайловск, Шпаковский район;49
1041;Посёлок имени Свердлова, Всеволожский район;49
291;Горняк, Локтевский район;49
645;Котово, Волгоградская область;49
2023;Паттайя;120
2067;Новопокровское, Крымский район;49
1712;Покровское, Артемовский район;49
522;Ханты-Мансийск;49
507;Ливны;49
995;Волосово;49
2095;Ивот;49
1635;Верхневилюйск;49
2166;Яркое Поле, Кировский район;49
899;Сергач;49
1141;Городище (рабочий поселок), Городищенский район;49
539;Амурск;49
993;Далматово;49
436;Суксун;49
163;Усинск;49
171;Йошкар-Ола;49
727;Куровское;49
148;дачный посёлок Лесной Городок;49
1067;Партизанск, Приморский край;49
78;Аргаяш;49
1153;Сосново, Приозерский район;49
1008;Ряжск;49
1765;Завьялово, Удмуртия;49
1726;Касумкент;49
1039;Новоаннинский;49
2041;Татыш;49
173;Иваново;49
2286;Растуново, городской округ Домодедово;49
1214;Октябрьское, Пригородный район;49
563;Белоярский, ХМАО;49
1935;Вараксино, Конаковский район;49
855;Решетиха;49
1783;Ягодное, Ставропольский район;49
511;Павловский Посад;49
1862;Нагать, Смоленский район;49
243;Наро-Фоминск;49
293;Минусинск;49
2034;Сынково, Подольский район;49
2294;Озерки, гор. окр. Гвардейский;49
2239;Серафимович;49
633;Кинель;49
1723;Глебовский;49
711;Смолевичи;99
333;Тында;49
438;Кармаскалы, Кармаскалинский район;49
53;Тайшет;49
735;Жаворонки, Одинцовский район;49
2185;Новое Поле (деревня), Минский район;99
169;Санкт-Петербург;49
1988;Константиновская, Курганинский район;49
1475;Пашино, Новосибирская область;49
1572;Холмская;49
800;Менделеево, Солнечногорский р-он;49
597;Краснокамск;49
1392;Ковылкино;49
1955;Мисайлово, Ленинский г/о;49
668;Фурманов;49
1061;Забайкальск;49
1666;Осташево, Волоколамский район;49
1960;Усть-Кокса;49
1586;Федоровское, Тосненский район;49
794;Исаклы, Исаклинский р-он;49
1389;Никольское, Тосненский район;49
150;Дальнегорск;49
661;Кабардинка;49
354;Березовский, Берёзовский г/о;49
1448;Красногорский, Звениговский район;49
1491;Петровск-Забайкальский ;49
499;Смоленск, городской округ Смоленск;49
883;Понтонный;49
2278;Авилов;49
1245;Усть-Донецкий;49
763;Анапская;49
27;Данилов;49
1139;Оха;49
222;Карасук;49
912;Онохой;49
1310;Ильинское, Томаринский го;49
30;Кушва;49
326;Ступино;49
306;Альметьевск;49
4;Артем;49
2124;Яковлевское, п. Новофедоровское;49
1397;Черниговка, Приморский край;49
1353;Анива;49
779;Зерноград;49
674;Балтийск;49
13;Элиста;49
1538;Судак;49
1543;Косыревка;49
1552;Хор, Имени Лазо;49
2201;Андреевское, городской округ Истра;49
1323;Нячанг;242
119;Оса , Осинский г/о;49
1639;Дагестанские Огни;49
2272;Октябрьский, Завьяловский район;49
1760;Горячеводский;49
1370;Николина Гора, Одинцовский городской округ;49
1123;Мещерино, Ленинский гор.округ;49
1751;Малышево, Раменский район;49
1546;Оленино, Оленинский район;49
2093;Бесскорбная;49
1076;Воргашор;49
2271;Меньшой Колодезь;49
524;Иглино;49
554;Парголово;49
370;Ребриха;49
386;Безенчук;49
1812;Юрюзань;49
1776;Нинбо;84
1201;Хадыженск;49
2047;Пермяки, Высокогорский район;49
2015;Катар-Юрт, Ачхой-Мартановский район;49
1468;Марьина Горка, Минская обл.;99
2256;Дядин;49
